scientific_name	author	rank	taxon_id	synonyms	Class	Order	Family	Genus	taxon_hierarchy	RecommendedGUID
Staurastrum orbiculare var. orbiculare		variety	6017725		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum orbiculare - Staurastrum orbiculare var. orbiculare	urn:lsid:dyntaxa.se:Taxon:6017725
Staurastrum orbiculare var. ralfsii	West & G.S.West	variety	6017730		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum orbiculare - Staurastrum orbiculare var. ralfsii	urn:lsid:dyntaxa.se:Taxon:6017730
Staurastrum pachyrhynchum	Nordst.	species	263330		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum pachyrhynchum	urn:lsid:dyntaxa.se:Taxon:263330
Staurastrum paradoxum	Meyen ex Ralfs	species	238688		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum paradoxum	urn:lsid:dyntaxa.se:Taxon:238688
Staurastrum paradoxum var. paradoxum		variety	6017733		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum paradoxum - Staurastrum paradoxum var. paradoxum	urn:lsid:dyntaxa.se:Taxon:6017733
Staurastrum paradoxum var. parvum	W. West	variety	256970		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum paradoxum - Staurastrum paradoxum var. parvum	urn:lsid:dyntaxa.se:Taxon:256970
Staurastrum pelagicum	W. & G.S. West	species	256971		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum pelagicum	urn:lsid:dyntaxa.se:Taxon:256971
Staurastrum pentacerum	(Wolle) G.M.Sm.	species	6017734		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum pentacerum	urn:lsid:dyntaxa.se:Taxon:6017734
Staurastrum petsamoënse	(Boldt) Järnfelt	species	263331		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum petsamoënse	urn:lsid:dyntaxa.se:Taxon:263331
Staurastrum petsamoënse var. minus	(Messik.) Thomasson	variety	263332		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum petsamoënse - Staurastrum petsamoënse var. minus	urn:lsid:dyntaxa.se:Taxon:263332
Staurastrum petsamoënse var. petsamoënse		variety	6017735		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum petsamoënse - Staurastrum petsamoënse var. petsamoënse	urn:lsid:dyntaxa.se:Taxon:6017735
Staurastrum pilosum	Bréb.	species	238689		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum pilosum	urn:lsid:dyntaxa.se:Taxon:238689
Staurastrum pingue	"Teiling, 1942"	species	238690		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum pingue	urn:lsid:dyntaxa.se:Taxon:238690
Staurastrum planctonicum	Teiling	species	238691		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum planctonicum	urn:lsid:dyntaxa.se:Taxon:238691
Staurastrum planctonicum var. bullosum	Teiling	variety	256972		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum planctonicum - Staurastrum planctonicum var. bullosum	urn:lsid:dyntaxa.se:Taxon:256972
Staurastrum planctonicum var. planctonicum		variety	6017736		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum planctonicum - Staurastrum planctonicum var. planctonicum	urn:lsid:dyntaxa.se:Taxon:6017736
Staurastrum polymorphum	Bréb. ex Ralfs	species	6008742		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum polymorphum	urn:lsid:dyntaxa.se:Taxon:6008742
Staurastrum proboscideum	(Bréb. ex Ralfs) W.Archer	species	6008741		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum proboscideum	urn:lsid:dyntaxa.se:Taxon:6008741
Staurastrum pseudolagerheimii	Thomasson	species	6008743		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum pseudolagerheimii	urn:lsid:dyntaxa.se:Taxon:6008743
Staurastrum pseudopelagicum	W.West & G.S.West	species	256973		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum pseudopelagicum	urn:lsid:dyntaxa.se:Taxon:256973
Staurastrum punctulatum	Bréb.	species	263333		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum punctulatum	urn:lsid:dyntaxa.se:Taxon:263333
Staurastrum pyramidatum	West	species	6008744		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum pyramidatum	urn:lsid:dyntaxa.se:Taxon:6008744
Staurastrum rotula	Nordst.	species	256974		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum rotula	urn:lsid:dyntaxa.se:Taxon:256974
Staurastrum sebaldi	Reinsch	species	256975		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum sebaldi	urn:lsid:dyntaxa.se:Taxon:256975
Staurastrum sebaldi var. ornatum	Nordst.	variety	256976		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum sebaldi - Staurastrum sebaldi var. ornatum	urn:lsid:dyntaxa.se:Taxon:256976
Staurastrum sebaldi var. ornatum f. planctonicum	(Lütkem.) Brook?	form	256977		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum sebaldi - Staurastrum sebaldi var. ornatum - Staurastrum sebaldi var. ornatum f. planctonicum	urn:lsid:dyntaxa.se:Taxon:256977
Staurastrum setigerum	Cleve	species	6017737		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum setigerum	urn:lsid:dyntaxa.se:Taxon:6017737
Staurastrum sexangulare	(Bulnh.) P. Lundell	species	256978		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum sexangulare	urn:lsid:dyntaxa.se:Taxon:256978
Staurastrum sexcostatum	Bréb. ex Ralfs	species	6017738		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum sexcostatum	urn:lsid:dyntaxa.se:Taxon:6017738
Staurastrum smithii	Teiling	species	256979		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum smithii	urn:lsid:dyntaxa.se:Taxon:256979
Staurastrum smithii var. verrucosum	Nygaard	variety	256980		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum smithii - Staurastrum smithii var. verrucosum	urn:lsid:dyntaxa.se:Taxon:256980
Staurastrum sonthalianum	W.B.Turner	species	6008745		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum sonthalianum	urn:lsid:dyntaxa.se:Taxon:6008745
Staurastrum striolatum	(Nägeli) W.Archer	species	6008746		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum striolatum	urn:lsid:dyntaxa.se:Taxon:6008746
Staurastrum subcruciatum	Cooke & Wills	species	6017739		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum subcruciatum	urn:lsid:dyntaxa.se:Taxon:6017739
Staurastrum subnudibrachiatum	W. & G.S. West	species	256981		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum subnudibrachiatum	urn:lsid:dyntaxa.se:Taxon:256981
Staurastrum teliferum	"Ralfs, 1848"	species	238692		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum teliferum	urn:lsid:dyntaxa.se:Taxon:238692
Staurastrum tetracerum	Ralfs	species	256982		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum tetracerum	urn:lsid:dyntaxa.se:Taxon:256982
Staurastrum tetracerum var. trigonum	P.Lundell	variety	256983		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum tetracerum - Staurastrum tetracerum var. trigonum	urn:lsid:dyntaxa.se:Taxon:256983
Staurastrum tohopekaligense	Wolle	species	256984		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum tohopekaligense	urn:lsid:dyntaxa.se:Taxon:256984
Staurastrum tohopekaligense f. tohopekaligense		form	6017742		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum tohopekaligense - Staurastrum tohopekaligense f. tohopekaligense	urn:lsid:dyntaxa.se:Taxon:6017742
Staurastrum tohopekaligense var. tohopekaligense		variety	6017741		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum tohopekaligense - Staurastrum tohopekaligense var. tohopekaligense	urn:lsid:dyntaxa.se:Taxon:6017741
Staurastrum tohopekaligense var. trifurcatum	West & G.S.West	variety	6017740		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum tohopekaligense - Staurastrum tohopekaligense var. trifurcatum	urn:lsid:dyntaxa.se:Taxon:6017740
Staurastrum uplandicum	Teiling	species	256985		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum uplandicum	urn:lsid:dyntaxa.se:Taxon:256985
Staurastrum vestitum	Ralfs	species	256986		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurastrum - Staurastrum vestitum	urn:lsid:dyntaxa.se:Taxon:256986
Staurodesmus	Teiling	genus	1010715		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus	urn:lsid:dyntaxa.se:Taxon:1010715
Staurodesmus aristiferus	(Ralfs) Thomasson	species	6017743		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus aristiferus	urn:lsid:dyntaxa.se:Taxon:6017743
Staurodesmus bulnheimii	(Raciborski) Round & Brook	species	256987		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus bulnheimii	urn:lsid:dyntaxa.se:Taxon:256987
Staurodesmus bulnheimii var. bulnheimii		variety	6017745		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus bulnheimii - Staurodesmus bulnheimii var. bulnheimii	urn:lsid:dyntaxa.se:Taxon:6017745
Staurodesmus bulnheimii var. huitfeldtii	(Strøm) Teiling	variety	256988		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus bulnheimii - Staurodesmus bulnheimii var. huitfeldtii	urn:lsid:dyntaxa.se:Taxon:256988
Staurodesmus bulnheimii var. subrotundatus	(Printz) Teiling	variety	256989		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus bulnheimii - Staurodesmus bulnheimii var. subrotundatus	urn:lsid:dyntaxa.se:Taxon:256989
Staurodesmus clepsydra	(Nordst.) Teiling	species	256990		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus clepsydra	urn:lsid:dyntaxa.se:Taxon:256990
Staurodesmus connatus	(P.Lundell) Thomasson	species	6017749		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus connatus	urn:lsid:dyntaxa.se:Taxon:6017749
Staurodesmus convergens	(Ehrenb.) Teiling	species	256991		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus convergens	urn:lsid:dyntaxa.se:Taxon:256991
Staurodesmus corniculatus	(P. Lundell) Teiling	species	256992		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus corniculatus	urn:lsid:dyntaxa.se:Taxon:256992
Staurodesmus crassus	(West & G.S.West) M.Florin	species	257403		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus crassus	urn:lsid:dyntaxa.se:Taxon:257403
Staurodesmus cuspidatus	"(Bréb. ex Ralfs) Teiling, 1948"	species	257410		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus cuspidatus	urn:lsid:dyntaxa.se:Taxon:257410
Staurodesmus cuspidatus var. curvatus	(W. West) Teiling	variety	257411		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus cuspidatus - Staurodesmus cuspidatus var. curvatus	urn:lsid:dyntaxa.se:Taxon:257411
Staurodesmus cuspidatus var. cuspidatus		variety	6017746		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus cuspidatus - Staurodesmus cuspidatus var. cuspidatus	urn:lsid:dyntaxa.se:Taxon:6017746
Staurodesmus cuspidicurvatus	Coesel & Meesters	species	6017750		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus cuspidicurvatus	urn:lsid:dyntaxa.se:Taxon:6017750
Staurodesmus dejectus	"(Brébisson ex Ralfs) Teiling, 1948"	species	238694		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus dejectus	urn:lsid:dyntaxa.se:Taxon:238694
Staurodesmus dejectus f. apiculatus	Teiling	form	6017752		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus dejectus - Staurodesmus dejectus f. apiculatus	urn:lsid:dyntaxa.se:Taxon:6017752
Staurodesmus dejectus f. dejectus		form	6017751		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus dejectus - Staurodesmus dejectus f. dejectus	urn:lsid:dyntaxa.se:Taxon:6017751
Staurodesmus extensus	(Borge) Teiling	species	256995		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus extensus	urn:lsid:dyntaxa.se:Taxon:256995
Staurodesmus extensus var. extensus		variety	6017747		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus extensus - Staurodesmus extensus var. extensus	urn:lsid:dyntaxa.se:Taxon:6017747
Staurodesmus extensus var. isthmosus	(Heimerl) Coesel	variety	263335		Conjugatophyceae	Desmidiales	Desmidiaceae	Staurodesmus	Plantae - Viridiplantae - Streptophyta - Charophyta - Conjugatophyceae - Desmidiales - Desmidiaceae - Staurodesmus - Staurodesmus extensus - Staurodesmus extensus var. isthmosus	urn:lsid:dyntaxa.se:Taxon:263335
